sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,faturamento,dia,mes_num,mes,ano,semana,nome_completo
HL1918,iPhone,4,Vinícius,Antunes,2018-02-14,São Paulo,5300.0,21200.0,14,2,Fev,2018,Qua,Vinícius Antunes
HL2714,Tablet,4,Giovanna,Santos,2018-11-10,São Paulo,1600.0,6400.0,10,11,Nov,2018,Sáb,Giovanna Santos
HL1918,iPhone,5,Lucas,Neto,2018-06-27,São Paulo,5300.0,26500.0,27,6,Jun,2018,Qua,Lucas Neto
HL9962,Android,3,Sthefeson,Pereira,2018-04-07,São Paulo,3400.0,10200.0,7,4,Abr,2018,Sáb,Sthefeson Pereira
HL9962,Android,4,Luiz,Campista,2018-11-22,São Paulo,3400.0,13600.0,22,11,Nov,2018,Qui,Luiz Campista
HL1918,iPhone,5,Lucas,Cavalcanti,2018-03-06,São Paulo,5300.0,26500.0,6,3,Mar,2018,Ter,Lucas Cavalcanti
HL9962,Android,5,Henrique,Oliveira,2018-12-30,São Paulo,3400.0,17000.0,30,12,Dez,2018,Dom,Henrique Oliveira
HL4379,Televisão,1,Adrielle,Gabriel,2018-01-03,São Paulo,2500.0,2500.0,3,1,Jan,2018,Qua,Adrielle Gabriel
HL9962,Android,5,João,Júnior,2018-01-24,São Paulo,3400.0,17000.0,24,1,Jan,2018,Qua,João Júnior
HL1148,Câmera,1,Lara,Moreira,2018-04-23,São Paulo,2100.0,2100.0,23,4,Abr,2018,Seg,Lara Moreira
HL8851,Notebook,3,Thayane,Resende,2018-03-14,São Paulo,3500.0,10500.0,14,3,Mar,2018,Qua,Thayane Resende
HL8851,Notebook,2,Pedro,Martins,2018-01-08,São Paulo,3500.0,7000.0,8,1,Jan,2018,Seg,Pedro Martins
HL4379,Televisão,5,Matheus,Moraes,2018-06-17,São Paulo,2500.0,12500.0,17,6,Jun,2018,Dom,Matheus Moraes
HL7348,SmartWatch,2,Guilherme,Rachide,2018-06-16,São Paulo,1400.0,2800.0,16,6,Jun,2018,Sáb,Guilherme Rachide
HL4379,Televisão,2,Raíza,Lopes,2018-03-13,São Paulo,2500.0,5000.0,13,3,Mar,2018,Ter,Raíza Lopes
HL9962,Android,4,Desirée,Heimlich,2018-04-10,São Paulo,3400.0,13600.0,10,4,Abr,2018,Ter,Desirée Heimlich
HL7348,SmartWatch,1,Michelle,Miura,2018-06-01,São Paulo,1400.0,1400.0,1,6,Jun,2018,Sex,Michelle Miura
HL1918,iPhone,4,Victor,Ferreira,2018-03-15,São Paulo,5300.0,21200.0,15,3,Mar,2018,Qui,Victor Ferreira
HL1918,iPhone,1,Julia,Leig,2018-08-07,São Paulo,5300.0,5300.0,7,8,Ago,2018,Ter,Julia Leig
HL4379,Televisão,3,Caroline,Delgado,2018-11-19,São Paulo,2500.0,7500.0,19,11,Nov,2018,Seg,Caroline Delgado
HL9962,Android,3,Gabrielle,Figueiredo,2018-07-28,São Paulo,3400.0,10200.0,28,7,Jul,2018,Sáb,Gabrielle Figueiredo
HL1148,Câmera,2,Eduardo,Lopes,2018-08-07,São Paulo,2100.0,4200.0,7,8,Ago,2018,Ter,Eduardo Lopes
HL1148,Câmera,3,Eduardo,Pacheco,2018-11-15,São Paulo,2100.0,6300.0,15,11,Nov,2018,Qui,Eduardo Pacheco
HL8851,Notebook,2,Diego,Marchesi,2018-05-25,São Paulo,3500.0,7000.0,25,5,Mai,2018,Sex,Diego Marchesi
HL1918,iPhone,2,Carolina,Bernardes,2018-09-13,São Paulo,5300.0,10600.0,13,9,Set,2018,Qui,Carolina Bernardes
HL9962,Android,5,Larissa,Nauenberg,2018-01-02,São Paulo,3400.0,17000.0,2,1,Jan,2018,Ter,Larissa Nauenberg
HL1918,iPhone,4,Raphael,Ferman,2018-10-01,São Paulo,5300.0,21200.0,1,10,Out,2018,Seg,Raphael Ferman
HL2714,Tablet,2,Luis,Garcia,2018-11-07,São Paulo,1600.0,3200.0,7,11,Nov,2018,Qua,Luis Garcia
HL4379,Televisão,4,Gabriel,Assis,2018-09-29,São Paulo,2500.0,10000.0,29,9,Set,2018,Sáb,Gabriel Assis
HL1918,iPhone,2,Bruno,Oliveira,2018-07-25,São Paulo,5300.0,10600.0,25,7,Jul,2018,Qua,Bruno Oliveira
HL1918,iPhone,2,Isabela,Resende,2018-05-03,São Paulo,5300.0,10600.0,3,5,Mai,2018,Qui,Isabela Resende
HL1918,iPhone,5,José,Carvalho,2018-03-07,São Paulo,5300.0,26500.0,7,3,Mar,2018,Qua,José Carvalho
HL1148,Câmera,5,Diogo,Ressurreição,2018-08-13,São Paulo,2100.0,10500.0,13,8,Ago,2018,Seg,Diogo Ressurreição
HL4379,Televisão,1,Iuri,Neto,2018-08-14,São Paulo,2500.0,2500.0,14,8,Ago,2018,Ter,Iuri Neto
HL1918,iPhone,1,Paula,Cavalcanti,2018-04-15,São Paulo,5300.0,5300.0,15,4,Abr,2018,Dom,Paula Cavalcanti
HL7348,SmartWatch,5,Julia,Silva,2018-09-27,São Paulo,1400.0,7000.0,27,9,Set,2018,Qui,Julia Silva
HL1918,iPhone,3,Fernanda,Figueiredo,2018-09-27,São Paulo,5300.0,15900.0,27,9,Set,2018,Qui,Fernanda Figueiredo
HL1918,iPhone,1,Anna,Silva,2018-10-29,São Paulo,5300.0,5300.0,29,10,Out,2018,Seg,Anna Silva
HL8851,Notebook,2,Bianca,Piero,2018-02-17,São Paulo,3500.0,7000.0,17,2,Fev,2018,Sáb,Bianca Piero
HL1918,iPhone,1,Pedro,Xavier,2018-04-24,São Paulo,5300.0,5300.0,24,4,Abr,2018,Ter,Pedro Xavier
HL7348,SmartWatch,1,João,Rodrigues,2018-01-24,São Paulo,1400.0,1400.0,24,1,Jan,2018,Qua,João Rodrigues
HL7348,SmartWatch,5,Carolina,Alfradique,2018-12-03,São Paulo,1400.0,7000.0,3,12,Dez,2018,Seg,Carolina Alfradique
HL1918,iPhone,3,Lucas,Assunção,2018-03-27,São Paulo,5300.0,15900.0,27,3,Mar,2018,Ter,Lucas Assunção
HL8851,Notebook,5,Lenon,Fernandes,2018-02-17,São Paulo,3500.0,17500.0,17,2,Fev,2018,Sáb,Lenon Fernandes
HL1918,iPhone,4,Wilson,Brandão,2018-12-14,São Paulo,5300.0,21200.0,14,12,Dez,2018,Sex,Wilson Brandão
HL1918,iPhone,5,Bernardo,Nauenberg,2018-07-13,São Paulo,5300.0,26500.0,13,7,Jul,2018,Sex,Bernardo Nauenberg
HL2714,Tablet,4,Patrícia,Fernandes,2018-06-24,São Paulo,1600.0,6400.0,24,6,Jun,2018,Dom,Patrícia Fernandes
HL9962,Android,4,Isabella,Scalabrin,2018-01-28,São Paulo,3400.0,13600.0,28,1,Jan,2018,Dom,Isabella Scalabrin
HL1918,iPhone,2,Adrielle,Vieira,2018-01-22,São Paulo,5300.0,10600.0,22,1,Jan,2018,Seg,Adrielle Vieira
HL2714,Tablet,1,Camille,Silva,2018-02-18,São Paulo,1600.0,1600.0,18,2,Fev,2018,Dom,Camille Silva
HL9962,Android,2,Marina,Marins,2018-08-27,São Paulo,3400.0,6800.0,27,8,Ago,2018,Seg,Marina Marins
HL1148,Câmera,3,Camille,Silva,2018-06-22,São Paulo,2100.0,6300.0,22,6,Jun,2018,Sex,Camille Silva
HL9962,Android,5,Roberto,Tiradentes,2018-01-19,São Paulo,3400.0,17000.0,19,1,Jan,2018,Sex,Roberto Tiradentes
HL4379,Televisão,5,Caio,Fernandes,2018-02-20,São Paulo,2500.0,12500.0,20,2,Fev,2018,Ter,Caio Fernandes
HL7348,SmartWatch,4,Matheus,Gomes,2018-09-09,São Paulo,1400.0,5600.0,9,9,Set,2018,Dom,Matheus Gomes
HL9962,Android,2,Fernanda,Rubim,2018-02-14,São Paulo,3400.0,6800.0,14,2,Fev,2018,Qua,Fernanda Rubim
HL1918,iPhone,2,Marina,Marins,2018-04-12,São Paulo,5300.0,10600.0,12,4,Abr,2018,Qui,Marina Marins
HL1918,iPhone,3,Karina,Camara,2018-03-07,São Paulo,5300.0,15900.0,7,3,Mar,2018,Qua,Karina Camara
HL4379,Televisão,3,Luiz,Xavier,2018-10-20,São Paulo,2500.0,7500.0,20,10,Out,2018,Sáb,Luiz Xavier
HL1918,iPhone,5,Antônio,Oliveira,2018-12-21,São Paulo,5300.0,26500.0,21,12,Dez,2018,Sex,Antônio Oliveira
HL1918,iPhone,4,Guilherme,Rachide,2018-07-20,São Paulo,5300.0,21200.0,20,7,Jul,2018,Sex,Guilherme Rachide
HL1918,iPhone,4,João,Bach,2018-08-10,São Paulo,5300.0,21200.0,10,8,Ago,2018,Sex,João Bach
HL2714,Tablet,3,Giuseppe,Bhering,2018-12-17,São Paulo,1600.0,4800.0,17,12,Dez,2018,Seg,Giuseppe Bhering
HL4379,Televisão,4,Hygor,Essaber,2018-07-30,São Paulo,2500.0,10000.0,30,7,Jul,2018,Seg,Hygor Essaber
HL4379,Televisão,4,Raíssa,Oliveira,2018-06-27,São Paulo,2500.0,10000.0,27,6,Jun,2018,Qua,Raíssa Oliveira
HL1918,iPhone,1,Paula,Cavalcanti,2018-02-08,São Paulo,5300.0,5300.0,8,2,Fev,2018,Qui,Paula Cavalcanti
HL9962,Android,4,Eduardo,Nunes,2018-07-25,São Paulo,3400.0,13600.0,25,7,Jul,2018,Qua,Eduardo Nunes
HL1918,iPhone,2,Bianca,Ferezin,2018-05-31,São Paulo,5300.0,10600.0,31,5,Mai,2018,Qui,Bianca Ferezin
HL1918,iPhone,5,Danilo,Alves,2018-05-26,São Paulo,5300.0,26500.0,26,5,Mai,2018,Sáb,Danilo Alves
HL9962,Android,3,Renan,Cunha,2018-06-30,São Paulo,3400.0,10200.0,30,6,Jun,2018,Sáb,Renan Cunha
HL1918,iPhone,1,Matheus,Delgado,2018-03-03,São Paulo,5300.0,5300.0,3,3,Mar,2018,Sáb,Matheus Delgado
HL7348,SmartWatch,5,Juliana,Barreira,2018-10-09,São Paulo,1400.0,7000.0,9,10,Out,2018,Ter,Juliana Barreira
HL4379,Televisão,1,Eduardo,Soares,2018-06-22,São Paulo,2500.0,2500.0,22,6,Jun,2018,Sex,Eduardo Soares
HL2714,Tablet,2,Joyce,Souza,2018-04-19,São Paulo,1600.0,3200.0,19,4,Abr,2018,Qui,Joyce Souza
HL1918,iPhone,1,Tainah,Nogueira,2018-03-26,São Paulo,5300.0,5300.0,26,3,Mar,2018,Seg,Tainah Nogueira
HL1148,Câmera,3,Tiago,Pereira,2018-06-22,São Paulo,2100.0,6300.0,22,6,Jun,2018,Sex,Tiago Pereira
HL7348,SmartWatch,3,Danilo,Rubim,2018-07-05,São Paulo,1400.0,4200.0,5,7,Jul,2018,Qui,Danilo Rubim
HL1918,iPhone,3,Caroline,Delgado,2018-11-26,São Paulo,5300.0,15900.0,26,11,Nov,2018,Seg,Caroline Delgado
HL8851,Notebook,5,Rafaella,Mello,2018-10-02,São Paulo,3500.0,17500.0,2,10,Out,2018,Ter,Rafaella Mello
HL1918,iPhone,3,Bruno,Temporal,2018-02-27,São Paulo,5300.0,15900.0,27,2,Fev,2018,Ter,Bruno Temporal
HL4379,Televisão,1,Bruna,Ramos,2018-11-14,São Paulo,2500.0,2500.0,14,11,Nov,2018,Qua,Bruna Ramos
HL9962,Android,1,Roger,Rosa,2018-02-05,São Paulo,3400.0,3400.0,5,2,Fev,2018,Seg,Roger Rosa
HL7348,SmartWatch,5,Raissa,Maia,2018-05-17,São Paulo,1400.0,7000.0,17,5,Mai,2018,Qui,Raissa Maia
HL8851,Notebook,5,Gabriella,Sagrillo,2018-06-28,São Paulo,3500.0,17500.0,28,6,Jun,2018,Qui,Gabriella Sagrillo
HL1918,iPhone,1,Stela,Mendonça,2018-08-06,São Paulo,5300.0,5300.0,6,8,Ago,2018,Seg,Stela Mendonça
HL4379,Televisão,1,Carlos,Mesquita,2018-10-24,São Paulo,2500.0,2500.0,24,10,Out,2018,Qua,Carlos Mesquita
HL2714,Tablet,2,Cassio,Faria,2018-02-25,São Paulo,1600.0,3200.0,25,2,Fev,2018,Dom,Cassio Faria
HL2714,Tablet,3,Stephanie,Novak,2018-03-08,São Paulo,1600.0,4800.0,8,3,Mar,2018,Qui,Stephanie Novak
HL1148,Câmera,5,Débora,Lopes,2018-05-25,São Paulo,2100.0,10500.0,25,5,Mai,2018,Sex,Débora Lopes
HL1918,iPhone,3,Rafael,Carneiro,2018-10-29,São Paulo,5300.0,15900.0,29,10,Out,2018,Seg,Rafael Carneiro
HL1918,iPhone,1,Wilson,Meirelles,2018-12-25,São Paulo,5300.0,5300.0,25,12,Dez,2018,Ter,Wilson Meirelles
HL9962,Android,3,Ana,Gomes,2018-12-05,São Paulo,3400.0,10200.0,5,12,Dez,2018,Qua,Ana Gomes
HL1918,iPhone,5,Victor,Ferreira,2018-08-04,São Paulo,5300.0,26500.0,4,8,Ago,2018,Sáb,Victor Ferreira
HL1148,Câmera,3,Camilla,Guimarães,2018-06-05,São Paulo,2100.0,6300.0,5,6,Jun,2018,Ter,Camilla Guimarães
HL4379,Televisão,1,Lucas,Araújo,2018-09-13,São Paulo,2500.0,2500.0,13,9,Set,2018,Qui,Lucas Araújo
HL1918,iPhone,5,Rubens,Netto,2018-01-04,São Paulo,5300.0,26500.0,4,1,Jan,2018,Qui,Rubens Netto
HL4379,Televisão,5,Thiago,Lima,2018-06-23,São Paulo,2500.0,12500.0,23,6,Jun,2018,Sáb,Thiago Lima
HL9962,Android,3,Amanda,Felippe,2018-03-24,São Paulo,3400.0,10200.0,24,3,Mar,2018,Sáb,Amanda Felippe
HL4379,Televisão,3,Nina,Magalhães,2018-12-29,São Paulo,2500.0,7500.0,29,12,Dez,2018,Sáb,Nina Magalhães
HL9962,Android,1,Marina,Gama,2018-03-13,São Paulo,3400.0,3400.0,13,3,Mar,2018,Ter,Marina Gama
HL1148,Câmera,1,Camilla,Vieira,2018-01-06,São Paulo,2100.0,2100.0,6,1,Jan,2018,Sáb,Camilla Vieira
HL9962,Android,3,Tiago,Pereira,2018-06-15,São Paulo,3400.0,10200.0,15,6,Jun,2018,Sex,Tiago Pereira
HL9962,Android,1,Eduardo,Nunes,2018-05-16,São Paulo,3400.0,3400.0,16,5,Mai,2018,Qua,Eduardo Nunes
HL9962,Android,4,Pedro,Costa,2018-11-29,São Paulo,3400.0,13600.0,29,11,Nov,2018,Qui,Pedro Costa
HL4379,Televisão,1,Lucas,Coelho,2018-11-10,São Paulo,2500.0,2500.0,10,11,Nov,2018,Sáb,Lucas Coelho
HL1148,Câmera,2,Luíza,Melo,2018-04-22,São Paulo,2100.0,4200.0,22,4,Abr,2018,Dom,Luíza Melo
HL8851,Notebook,4,Chan,Santos,2018-01-07,São Paulo,3500.0,14000.0,7,1,Jan,2018,Dom,Chan Santos
HL7348,SmartWatch,1,Rodrigo,Mendes,2018-07-18,São Paulo,1400.0,1400.0,18,7,Jul,2018,Qua,Rodrigo Mendes
HL1918,iPhone,3,Wendela,Mariz,2018-02-06,São Paulo,5300.0,15900.0,6,2,Fev,2018,Ter,Wendela Mariz
HL4379,Televisão,5,Lais,Candido,2018-12-28,São Paulo,2500.0,12500.0,28,12,Dez,2018,Sex,Lais Candido
HL2714,Tablet,2,Joao,Silva,2018-09-20,São Paulo,1600.0,3200.0,20,9,Set,2018,Qui,Joao Silva
HL4379,Televisão,5,Karina,Camara,2018-08-09,São Paulo,2500.0,12500.0,9,8,Ago,2018,Qui,Karina Camara
HL7348,SmartWatch,5,Guilherme,Lima,2018-02-28,São Paulo,1400.0,7000.0,28,2,Fev,2018,Qua,Guilherme Lima
HL8851,Notebook,3,Guilherme,Lima,2018-06-10,São Paulo,3500.0,10500.0,10,6,Jun,2018,Dom,Guilherme Lima
HL9962,Android,2,Caio,Moura,2018-09-15,São Paulo,3400.0,6800.0,15,9,Set,2018,Sáb,Caio Moura
HL1918,iPhone,4,Laura,Araujo,2018-11-21,São Paulo,5300.0,21200.0,21,11,Nov,2018,Qua,Laura Araujo
HL4379,Televisão,5,Kim,Ferreira,2018-04-13,São Paulo,2500.0,12500.0,13,4,Abr,2018,Sex,Kim Ferreira
HL1918,iPhone,4,Caio,Vianna,2018-04-28,São Paulo,5300.0,21200.0,28,4,Abr,2018,Sáb,Caio Vianna
HL8851,Notebook,4,Bianca,Piero,2018-03-30,São Paulo,3500.0,14000.0,30,3,Mar,2018,Sex,Bianca Piero
HL8851,Notebook,3,Eduardo,Peluzo,2018-02-20,São Paulo,3500.0,10500.0,20,2,Fev,2018,Ter,Eduardo Peluzo
HL8851,Notebook,1,Isabella,Montanholi,2018-07-21,São Paulo,3500.0,3500.0,21,7,Jul,2018,Sáb,Isabella Montanholi
HL7348,SmartWatch,3,Thomaz,Ferreira,2018-10-10,São Paulo,1400.0,4200.0,10,10,Out,2018,Qua,Thomaz Ferreira
HL1918,iPhone,3,Marina,Correa,2018-07-25,São Paulo,5300.0,15900.0,25,7,Jul,2018,Qua,Marina Correa
HL1918,iPhone,1,Bianca,Paz,2018-09-05,São Paulo,5300.0,5300.0,5,9,Set,2018,Qua,Bianca Paz
HL1918,iPhone,3,Carolina,Motta,2018-01-05,São Paulo,5300.0,15900.0,5,1,Jan,2018,Sex,Carolina Motta
HL4379,Televisão,5,Thales,Portillo,2018-07-31,São Paulo,2500.0,12500.0,31,7,Jul,2018,Ter,Thales Portillo
HL2714,Tablet,5,Adrielle,Vieira,2018-01-23,São Paulo,1600.0,8000.0,23,1,Jan,2018,Ter,Adrielle Vieira
HL2714,Tablet,5,Lucas,Junior,2018-05-04,São Paulo,1600.0,8000.0,4,5,Mai,2018,Sex,Lucas Junior
HL7348,SmartWatch,3,Isabel,Leite,2018-04-13,São Paulo,1400.0,4200.0,13,4,Abr,2018,Sex,Isabel Leite
HL7348,SmartWatch,5,Thays,Castro,2018-05-12,São Paulo,1400.0,7000.0,12,5,Mai,2018,Sáb,Thays Castro
HL1918,iPhone,2,Isabel,Leite,2018-06-17,São Paulo,5300.0,10600.0,17,6,Jun,2018,Dom,Isabel Leite
HL9962,Android,4,Glenda,Santos,2018-07-18,São Paulo,3400.0,13600.0,18,7,Jul,2018,Qua,Glenda Santos
HL1918,iPhone,1,Caio,Silva,2018-01-22,São Paulo,5300.0,5300.0,22,1,Jan,2018,Seg,Caio Silva
HL7348,SmartWatch,2,Andressa,Nóbrega,2018-11-03,São Paulo,1400.0,2800.0,3,11,Nov,2018,Sáb,Andressa Nóbrega
HL2714,Tablet,5,Izabel,Lopes,2018-08-09,São Paulo,1600.0,8000.0,9,8,Ago,2018,Qui,Izabel Lopes
HL8851,Notebook,2,Matheus,Silva,2018-05-09,São Paulo,3500.0,7000.0,9,5,Mai,2018,Qua,Matheus Silva
HL1918,iPhone,3,Ulisses,Quinto,2018-10-10,São Paulo,5300.0,15900.0,10,10,Out,2018,Qua,Ulisses Quinto
HL8851,Notebook,3,Victor,Gomes,2018-11-18,São Paulo,3500.0,10500.0,18,11,Nov,2018,Dom,Victor Gomes
HL8851,Notebook,2,Raphael,Ferman,2018-01-07,São Paulo,3500.0,7000.0,7,1,Jan,2018,Dom,Raphael Ferman
HL8851,Notebook,3,Lucas,Destri,2018-03-28,São Paulo,3500.0,10500.0,28,3,Mar,2018,Qua,Lucas Destri
HL8851,Notebook,4,Juliana,Correa,2018-08-16,São Paulo,3500.0,14000.0,16,8,Ago,2018,Qui,Juliana Correa
HL2714,Tablet,2,Luiza,Cabral,2018-03-19,São Paulo,1600.0,3200.0,19,3,Mar,2018,Seg,Luiza Cabral
HL4379,Televisão,2,João,Matheus,2018-06-11,São Paulo,2500.0,5000.0,11,6,Jun,2018,Seg,João Matheus
HL4379,Televisão,4,Gabriel,Soares,2018-10-03,São Paulo,2500.0,10000.0,3,10,Out,2018,Qua,Gabriel Soares
HL1918,iPhone,4,Marcelo,Borges,2018-08-11,São Paulo,5300.0,21200.0,11,8,Ago,2018,Sáb,Marcelo Borges
HL9962,Android,3,Natalia,Andrade,2018-09-05,São Paulo,3400.0,10200.0,5,9,Set,2018,Qua,Natalia Andrade
HL1918,iPhone,1,Juliana,Hollander,2018-03-22,São Paulo,5300.0,5300.0,22,3,Mar,2018,Qui,Juliana Hollander
HL1918,iPhone,5,Rafaela,Gonçalves,2018-01-22,São Paulo,5300.0,26500.0,22,1,Jan,2018,Seg,Rafaela Gonçalves
HL2714,Tablet,5,Julia,Penteado,2018-10-28,São Paulo,1600.0,8000.0,28,10,Out,2018,Dom,Julia Penteado
HL7348,SmartWatch,3,Priscila,Carvalho,2018-08-15,São Paulo,1400.0,4200.0,15,8,Ago,2018,Qua,Priscila Carvalho
HL4379,Televisão,2,Miguel,Carneiro,2018-07-14,São Paulo,2500.0,5000.0,14,7,Jul,2018,Sáb,Miguel Carneiro
HL1918,iPhone,5,Matheus,Moraes,2018-07-29,São Paulo,5300.0,26500.0,29,7,Jul,2018,Dom,Matheus Moraes
HL2714,Tablet,5,Eduardo,Ferreira,2018-02-26,São Paulo,1600.0,8000.0,26,2,Fev,2018,Seg,Eduardo Ferreira
HL2714,Tablet,4,Anna,Maia,2018-10-11,São Paulo,1600.0,6400.0,11,10,Out,2018,Qui,Anna Maia
HL2714,Tablet,1,Bruno,Barcessat,2018-12-26,São Paulo,1600.0,1600.0,26,12,Dez,2018,Qua,Bruno Barcessat
HL1148,Câmera,1,Jonatas,Essaber,2018-01-26,São Paulo,2100.0,2100.0,26,1,Jan,2018,Sex,Jonatas Essaber
HL9962,Android,4,José,Jesus,2018-05-05,São Paulo,3400.0,13600.0,5,5,Mai,2018,Sáb,José Jesus
HL9962,Android,2,João,Bach,2018-03-26,São Paulo,3400.0,6800.0,26,3,Mar,2018,Seg,João Bach
HL2714,Tablet,3,Caroline,Pinto,2018-05-06,São Paulo,1600.0,4800.0,6,5,Mai,2018,Dom,Caroline Pinto
HL7348,SmartWatch,4,Victor,Lira,2018-06-21,São Paulo,1400.0,5600.0,21,6,Jun,2018,Qui,Victor Lira
HL2714,Tablet,3,Dykson,Silva,2018-04-11,São Paulo,1600.0,4800.0,11,4,Abr,2018,Qua,Dykson Silva
HL1918,iPhone,3,Gabriela,Cavalcanti,2018-01-20,São Paulo,5300.0,15900.0,20,1,Jan,2018,Sáb,Gabriela Cavalcanti
HL1918,iPhone,3,Lucas,Costa,2018-08-14,São Paulo,5300.0,15900.0,14,8,Ago,2018,Ter,Lucas Costa
HL7348,SmartWatch,4,Gabriel,Thome,2018-03-25,São Paulo,1400.0,5600.0,25,3,Mar,2018,Dom,Gabriel Thome
HL4379,Televisão,3,Victor,Gomes,2018-09-09,São Paulo,2500.0,7500.0,9,9,Set,2018,Dom,Victor Gomes
HL7348,SmartWatch,4,David,Campelo,2018-07-04,São Paulo,1400.0,5600.0,4,7,Jul,2018,Qua,David Campelo
HL1148,Câmera,4,Guilherme,Monteiro,2018-11-07,São Paulo,2100.0,8400.0,7,11,Nov,2018,Qua,Guilherme Monteiro
HL1918,iPhone,3,Fernanda,Silva,2018-12-19,São Paulo,5300.0,15900.0,19,12,Dez,2018,Qua,Fernanda Silva
HL1918,iPhone,2,Marcos,Nucci,2018-01-20,São Paulo,5300.0,10600.0,20,1,Jan,2018,Sáb,Marcos Nucci
HL1918,iPhone,3,Bruno,Temporal,2018-06-25,São Paulo,5300.0,15900.0,25,6,Jun,2018,Seg,Bruno Temporal
HL2714,Tablet,2,Raissa,Pinheiro,2018-12-13,São Paulo,1600.0,3200.0,13,12,Dez,2018,Qui,Raissa Pinheiro
HL8851,Notebook,4,Ives,Pinheiro,2018-12-14,São Paulo,3500.0,14000.0,14,12,Dez,2018,Sex,Ives Pinheiro
HL4379,Televisão,5,Arthur,Souza,2018-04-23,São Paulo,2500.0,12500.0,23,4,Abr,2018,Seg,Arthur Souza
HL2714,Tablet,2,Elaine,Santos,2018-10-04,São Paulo,1600.0,3200.0,4,10,Out,2018,Qui,Elaine Santos
HL7348,SmartWatch,5,Gabrielle,Porto,2018-02-25,São Paulo,1400.0,7000.0,25,2,Fev,2018,Dom,Gabrielle Porto
HL1918,iPhone,5,Ana,Carvalho,2018-07-17,São Paulo,5300.0,26500.0,17,7,Jul,2018,Ter,Ana Carvalho
HL2714,Tablet,5,Patrick,Silva,2018-09-09,São Paulo,1600.0,8000.0,9,9,Set,2018,Dom,Patrick Silva
HL9962,Android,4,Gabrielle,Vasconcelos,2018-02-28,São Paulo,3400.0,13600.0,28,2,Fev,2018,Qua,Gabrielle Vasconcelos
HL4379,Televisão,4,Bruno,Oliveira,2018-09-27,São Paulo,2500.0,10000.0,27,9,Set,2018,Qui,Bruno Oliveira
HL8851,Notebook,1,Camille,Silva,2018-08-12,São Paulo,3500.0,3500.0,12,8,Ago,2018,Dom,Camille Silva
HL1918,iPhone,4,Rodrigo,Silva,2018-09-11,São Paulo,5300.0,21200.0,11,9,Set,2018,Ter,Rodrigo Silva
HL4379,Televisão,3,Roberto,Mattos,2018-08-27,São Paulo,2500.0,7500.0,27,8,Ago,2018,Seg,Roberto Mattos
HL1148,Câmera,3,Manuela,Merege,2018-12-09,São Paulo,2100.0,6300.0,9,12,Dez,2018,Dom,Manuela Merege
HL1918,iPhone,2,Roger,Rosa,2018-09-18,São Paulo,5300.0,10600.0,18,9,Set,2018,Ter,Roger Rosa
HL8851,Notebook,3,Fernanda,Bhering,2018-01-12,São Paulo,3500.0,10500.0,12,1,Jan,2018,Sex,Fernanda Bhering
HL1148,Câmera,4,Jéssica,Teixeira,2018-12-20,São Paulo,2100.0,8400.0,20,12,Dez,2018,Qui,Jéssica Teixeira
HL1918,iPhone,2,Lucas,Junior,2018-12-01,São Paulo,5300.0,10600.0,1,12,Dez,2018,Sáb,Lucas Junior
HL1918,iPhone,1,Jeferson,Sone,2018-09-15,São Paulo,5300.0,5300.0,15,9,Set,2018,Sáb,Jeferson Sone
HL7348,SmartWatch,2,Beatriz,Rodrigues,2018-05-26,São Paulo,1400.0,2800.0,26,5,Mai,2018,Sáb,Beatriz Rodrigues
HL8851,Notebook,2,Lorena,Kohn,2018-03-12,São Paulo,3500.0,7000.0,12,3,Mar,2018,Seg,Lorena Kohn
HL1918,iPhone,2,Luíza,Melo,2018-05-01,São Paulo,5300.0,10600.0,1,5,Mai,2018,Ter,Luíza Melo
HL1918,iPhone,1,Gabriela,Fernandes,2018-05-18,São Paulo,5300.0,5300.0,18,5,Mai,2018,Sex,Gabriela Fernandes
HL1918,iPhone,5,Izabel,Miura,2018-07-19,São Paulo,5300.0,26500.0,19,7,Jul,2018,Qui,Izabel Miura
HL1918,iPhone,1,Pedro,Rodrigues,2018-09-25,São Paulo,5300.0,5300.0,25,9,Set,2018,Ter,Pedro Rodrigues
HL4379,Televisão,2,Leticia,Mesquita,2018-01-15,São Paulo,2500.0,5000.0,15,1,Jan,2018,Seg,Leticia Mesquita
HL1918,iPhone,5,Natalia,Accioly,2018-06-06,São Paulo,5300.0,26500.0,6,6,Jun,2018,Qua,Natalia Accioly
HL1918,iPhone,2,Carlos,Araujo,2018-06-19,São Paulo,5300.0,10600.0,19,6,Jun,2018,Ter,Carlos Araujo
HL2714,Tablet,5,Daniela,Rosa,2018-03-28,São Paulo,1600.0,8000.0,28,3,Mar,2018,Qua,Daniela Rosa
HL1148,Câmera,5,Gabriela,Mello,2018-03-10,São Paulo,2100.0,10500.0,10,3,Mar,2018,Sáb,Gabriela Mello
HL1918,iPhone,4,Nathalia,Ventura,2018-05-19,São Paulo,5300.0,21200.0,19,5,Mai,2018,Sáb,Nathalia Ventura
HL1148,Câmera,1,Bruna,Londero,2018-05-02,São Paulo,2100.0,2100.0,2,5,Mai,2018,Qua,Bruna Londero
HL8851,Notebook,3,Lucas,Machado,2018-02-02,São Paulo,3500.0,10500.0,2,2,Fev,2018,Sex,Lucas Machado
